product_id,order_id,transaction_id,customer_id,store_id,quantity,order_date,payment_method, title, url, brand, price, frame_size, frame_width, model_no, productKeys, warranty,cost_of_product
148201,O0482,TRANS0482,CUST26938,680,7,2022-06-27,Debit Card,Acuvue Vita Monthly Disposable with BC 8.4,https://www.lenskart.com/johnson-johnson-acuvue-vita-contact-len-6-lenses.html,null,1795,null,null,Acuvue Vita Monthly Disposable with BC 8.4,null,null,1217
213369,O0494,TRANS0494,CUST48129,207,3,2023-05-17,UPI,Blue Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e16571-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,141 mm,LA E16571,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1127
206272,O0499,TRANS0499,CUST14800,1611,18,2022-12-14,Credit Card,Silver Grey Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e15349-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E15349,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1143
38745,O0512,TRANS0512,CUST13600,2033,7,2022-08-10,Cash,Bausch & Lomb Purevision 2 Astigmatism Monthly Disposable,https://www.lenskart.com/bausch-lomb-purevision-2-astigmatism-6-lensesbox.html,null,2299,null,null,Bausch & Lomb Purevision 2 Astigmatism Monthly Disposable,",Eyewear,Contact Lenses,Top Lens Brands,Bausch &amp; Lomb Contact Lenses",null,1548
153143,O0526,TRANS0526,CUST12800,835,19,2022-08-09,UPI,Aquacolor Premium Dusk Blue Powered Monthly,https://www.lenskart.com/aquacolor-premium-dusk-blue-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Dusk Blue Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,200
204179,O0527,TRANS0527,CUST29685,2312,6,2023-09-03,UPI,Grey Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e15017-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,135 mm,LA E15017,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1113
207481,O0532,TRANS0532,CUST30189,2254,5,2023-11-17,Debit Card,Blue Sky Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-la-e15417-c7-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LA E15417-W,",Eyewear,Brands",with 1 Year Warranty & 14 Day Return,1075
208805,O0535,TRANS0535,CUST17180,2233,4,2023-02-22,Cash,Aquacolor Spicy Gray Premium Powered Monthly,https://www.lenskart.com/aquacolor-aquacolor-premium-spicy-gray-color-cl-1lens-box-plano.html,null,299,null,null,Aquacolor Spicy Gray Premium Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,190
217022,O0541,TRANS0541,CUST25227,458,7,2022-11-19,Debit Card,Grey Full Rim Square,https://www.lenskart.com/vincent-chase-ls-e15666-c6-eyeglasses.html,Lenskart STUDIO,1700,Medium ?,137 mm,LS E15666,",Eyewear,Eyeglasses,Brands,Lenskart STUDIO",with 1 Year Warranty & 14 Day Return,1159
201101,O0576,TRANS0576,CUST45690,338,12,2023-06-17,Debit Card,Gunmetal Silver Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14937-c2-eyeglasses.html,Vincent Chase,1700,Wide ?,139 mm,VC E14937,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1063
210274,O0586,TRANS0586,CUST34629,448,8,2023-05-25,Debit Card,Black Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e11260-c13-eyeglasses.html,Vincent Chase,1700,Medium ?,135 mm,VC E11260,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1187
38760,O0594,TRANS0594,CUST29573,831,11,2023-01-09,Debit Card,Bausch & Lomb iConnect Monthly Disposable,https://www.lenskart.com/bausch-lomb-iconnect-3-lens-box.html,null,299,null,null,Bausch & Lomb iConnect Monthly Disposable,",Eyewear,Contact Lenses,Top Lens Brands",null,207
148201,O0599,TRANS0599,CUST29759,1145,19,2022-12-31,Debit Card,Acuvue Vita Monthly Disposable with BC 8.4,https://www.lenskart.com/johnson-johnson-acuvue-vita-contact-len-6-lenses.html,null,1795,null,null,Acuvue Vita Monthly Disposable with BC 8.4,null,null,1217
149934,O0611,TRANS0611,CUST16117,1149,13,2022-12-06,Debit Card,Aquacolor Candypack Tricky Turquoise Zero Power Daily,https://www.lenskart.com/aquacolor-tricky-turquoise-n-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Tricky Turquoise Zero Power Daily,null,null,104
211284,O0613,TRANS0613,CUST2780,1493,5,2023-04-25,Debit Card,Black Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e16146-c4-eyeglasses.html,John Jacobs,3500,Wide ?,139 mm,JJ E16146,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2234
207672,O0616,TRANS0616,CUST4389,871,8,2024-03-03,UPI,Sky Blue Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-hp-e15011l-c4-eyeglasses.html,Lenskart Hustlr,1700,Extra Narrow ?,125 mm,HP E15011,",Eyewear,Eyeglasses,Brands,Hooper",with 1 Year Warranty & 14 Day Return,1033
112985,O0624,TRANS0624,CUST14807,1141,6,2022-11-15,Cash,Alcon Freshlook Gray Powered Bi-Weekly,https://www.lenskart.com/freshlook-colorblends-gray-color-lenses-2-lens-per-box-alcon.html,null,699,null,null,Alcon Freshlook Gray Powered Bi-Weekly,",Eyewear,Contact Lenses,Top Lens Brands,Alcon Contact Lenses",null,467
212870,O0640,TRANS0640,CUST42151,2133,16,2023-12-23,UPI,Gunmetal Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e16456-c2-eyeglasses.html,Vincent Chase,1700,Wide ?,138 mm,VC E16456,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1044
148937,O0643,TRANS0643,CUST18960,1213,15,2024-03-24,Debit Card,Gold Full Rim Round,https://www.lenskart.com/vincent-chase-vc-s14084-c4-c4-sunglasses.html,Vincent Chase Polarized,2000,Narrow ?,131 mm,VC S14084,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1222
153143,O0648,TRANS0648,CUST48150,956,11,2022-08-16,Credit Card,Aquacolor Premium Dusk Blue Powered Monthly,https://www.lenskart.com/aquacolor-premium-dusk-blue-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Dusk Blue Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,200
136174,O0663,TRANS0663,CUST39145,1338,13,2023-05-31,Cash,Transparent Full Rim Wayfarer,https://www.lenskart.com/john-jacobs-jj-e10235-c7-eyeglasses.html,John Jacobs,3500,Medium ?,135 mm,JJ E10235,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2265
137999,O0670,TRANS0670,CUST2815,1353,18,2023-06-07,Credit Card,Grey Full Rim Square,https://www.lenskart.com/matte-blue-black-full-rim-square-vincent-chase-steel-escobar-vc-e13045-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,132 mm,VC E13045,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1184
135439,O0680,TRANS0680,CUST19850,2016,16,2023-02-25,Credit Card,Silver Rimless Rectangle,https://www.lenskart.com/john-jacobs-rimless-jj-e12610-c2-eyeglasses.html,John Jacobs,3500,Medium ?,134 mm,JJ E12610,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2237
151324,O0682,TRANS0682,CUST9604,1303,17,2022-12-18,Debit Card,Aquacolor Premium Silver Gray Zero Power Monthly,https://www.lenskart.com/aquacolor-premium-silver-gray-contact-lenses-2-lens-box.html,null,299,null,null,Aquacolor Premium Silver Gray Zero Power Monthly,null,null,199
206138,O0687,TRANS0687,CUST41913,2148,17,2022-10-10,Credit Card,Silver Black Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e15324-c2-eyeglasses.html,Lenskart Air Online,3000,Wide ?,138 mm,LA E15324,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1997
146982,O0689,TRANS0689,CUST16417,71,18,2023-07-25,Credit Card,Gunmetal Rimless Rectangle,https://www.lenskart.com/vincent-chase-vc-e13816-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E13816,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1168
211292,O0691,TRANS0691,CUST10652,166,1,2023-01-04,UPI,Black Full Rim Square,https://www.lenskart.com/lenskart-air-la-e13069/n-c1-eyeglasses.html,Lenskart Air,1700,Narrow ?,130 mm,LA E13069-N,",Eyewear,Eyeglasses,Brands,Lenskart Air Online",with 1 Year Warranty & 14 Day Return,1096
136174,O0701,TRANS0701,CUST22512,1585,13,2022-10-23,Cash,Transparent Full Rim Wayfarer,https://www.lenskart.com/john-jacobs-jj-e10235-c7-eyeglasses.html,John Jacobs,3500,Medium ?,135 mm,JJ E10235,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2265
146814,O0704,TRANS0704,CUST4037,710,20,2024-03-17,UPI,Brown Tortoise Full Rim Round,https://www.lenskart.com/lenskar-air-la-e11482-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,131 mm,LA E11482,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1069
153141,O0707,TRANS0707,CUST33081,1607,14,2022-07-17,Credit Card,Aquacolor Premium Emerald Powered Monthly,https://www.lenskart.com/aquacolor-premium-emerald-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Emerald Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,189
153141,O0714,TRANS0714,CUST7217,161,6,2023-12-12,UPI,Aquacolor Premium Emerald Powered Monthly,https://www.lenskart.com/aquacolor-premium-emerald-color-contact-lenses-1-lens-box.html,null,299,null,null,Aquacolor Premium Emerald Powered Monthly,",Eyewear,Contact Lenses,Top Lens Brands,Aqualens Contact Lens,Aqualens color contact lenses",null,189
146012,O0717,TRANS0717,CUST41521,2318,9,2023-12-31,Cash,Transparent Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e13517-c2-eyeglasses.html,Lenskart Air,1700,Medium ?,134 mm,LA E13517,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1139
149930,O0724,TRANS0724,CUST44320,1910,11,2024-02-06,UPI,Aquacolor Candypack Submarine Blue Zero Power Daily,https://www.lenskart.com/aquacolor-submarine-blue-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Submarine Blue Zero Power Daily,null,null,111
212329,O0726,TRANS0726,CUST32134,834,11,2023-11-02,Cash,Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e16349-c2-eyeglasses.html,Lenskart Air,1700,Medium,137 mm,LA E16349,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1051
131241,O0734,TRANS0734,CUST32313,2205,11,2022-04-28,UPI,Black Tortoise Full Rim Rectangle,https://www.lenskart.com/john-jacobs-jj-e10007-c9-rectangle-eyeglasses.html,John Jacobs,3500,Narrow ?,130 mm,JJ E10007,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,2187
131427,O0736,TRANS0736,CUST16874,2002,5,2022-07-21,Credit Card,Black Full Rim Square,https://www.lenskart.com/john-jacobs-jj-e11680-c3-eyeglasses.html,John Jacobs,5000,Narrow ?,132 mm,JJ E11680,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3117
148478,O0740,TRANS0740,CUST12879,356,18,2023-11-22,Debit Card,Black Full Rim Round,https://www.lenskart.com/vincent-chase-vc-e14032-c2-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,129 mm,VC E14032,",Eyewear",with 1 Year Warranty & 14 Day Return,1035
215383,O0753,TRANS0753,CUST32129,1197,18,2022-07-16,Credit Card,Purple Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e16659-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E16659,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1183
201281,O0772,TRANS0772,CUST11898,752,19,2023-08-29,Credit Card,Transparent Full Rim Geometric,https://www.lenskart.com/lenskart-air-la-e14961-c2-eyeglasses.html,Lenskart Air,1700,Narrow ?,132 mm,LA E14961,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1086
148201,O0775,TRANS0775,CUST40474,1589,2,2023-07-24,Debit Card,Acuvue Vita Monthly Disposable with BC 8.4,https://www.lenskart.com/johnson-johnson-acuvue-vita-contact-len-6-lenses.html,null,1795,null,null,Acuvue Vita Monthly Disposable with BC 8.4,null,null,1217
142834,O0779,TRANS0779,CUST16171,1343,14,2022-09-17,Cash,Gunmetal Black Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e11891-c3-eyeglasses.html,Vincent Chase,1700,Medium ?,134 mm,VC E11891,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1169
130270,O0784,TRANS0784,CUST0010,227,18,2023-06-04,Cash,Blue Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e10502-c-2-eyeglasses.html,Vincent Chase,1700,Narrow ?,130 mm,VC E10502,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1168
135218,O0785,TRANS0785,CUST43714,1010,15,2022-10-13,Credit Card,Aqualens Toric Monthly Disposable 24Hrs,https://www.lenskart.com/aqualens-24h-toric-contact-lens-3-lens-box.html,null,999,null,null,Aqualens Toric Monthly Disposable 24Hrs,null,null,602
210631,O0790,TRANS0790,CUST20988,1394,6,2023-05-01,Debit Card,Black Full Rim Square,https://www.lenskart.com/vincent-chase-vc-e16004-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E16036,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1168
201548,O0791,TRANS0791,CUST44607,514,1,2023-07-12,Cash,Green Full Rim Round,https://www.lenskart.com/lenskart-air-la-e11491-c11-eyeglasses.html,Lenskart Air,1700,Extra Narrow ?,128 mm,LA E11491,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1155
211527,O0798,TRANS0798,CUST30762,1117,9,2023-01-18,Credit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16199-c2-eyeglasses.html,Vincent Chase,1700,Wide ?,140 mm,VC E16199,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1107
148702,O0803,TRANS0803,CUST17905,956,13,2023-07-20,Cash,Blue Block Phone Computer Glasses: Dark Night Full Rim Wayfarer Lenskart HUSTLR LB E14058-W C1,https://www.lenskart.com/lenskart-hustlr-lb-e14058-c1-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LB E14058-W,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",null,1174
112983,O0816,TRANS0816,CUST11059,1372,7,2024-02-04,Credit Card,Alcon Freshlook Brown Powered Bi-Weekly,https://www.lenskart.com/freshlook-colorblends-brown-color-lenses-2-lens-per-box-alcon.html,null,699,null,null,Alcon Freshlook Brown Powered Bi-Weekly,",Eyewear,Contact Lenses,Top Lens Brands,Alcon Contact Lenses",null,422
147511,O0828,TRANS0828,CUST25546,684,1,2023-07-21,Cash,Fog-Resist Lens Cleaner - 30 ML,https://www.lenskart.com/anti-fog-resist-cleaner-30-ml.html,Aqualens,100,null,null,Fog-Resist Lens Cleaner 30 ml,null,null,63
215367,O0833,TRANS0833,CUST18229,1789,4,2024-02-25,Debit Card,Blue Half Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16651-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,132 mm,VC E16651,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1085
150573,O0835,TRANS0835,CUST36717,1749,18,2023-09-29,Cash,Grey Transparent Full Rim Round,https://www.lenskart.com/lenskart-air-la-e14360-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,136 mm,LA E14360,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1056
206828,O0843,TRANS0843,CUST41825,815,5,2023-07-04,Cash,Monza Red Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-la-e15417-c6-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LA E15417-W,",Eyewear,Brands",with 1 Year Warranty & 14 Day Return,1025
217204,O0858,TRANS0858,CUST28586,1580,7,2022-12-17,Credit Card,Graphite Full Rim Wayfarer,https://www.lenskart.com/lenskart-hustlr-lh-e16985-w-c4-eyeglasses.html,Lenskart Hustlr,1700,Medium ?,139 mm,LH E16985-W,",Eyewear,Eyeglasses,Brands,Lenskart HUSTLR",with 1 Year Warranty & 14 Day Return,1089
149532,O0861,TRANS0861,CUST29690,1201,8,2023-01-14,Credit Card,Lenskart Aquadrop Natural,https://www.lenskart.com/lenskart-new-aquadrop-natural-solution.html,Lenskart,49,null,null,Lenskart Aquadrop Natural 10 ml,null,null,30
201083,O0863,TRANS0863,CUST41153,2119,10,2024-03-03,UPI,Gold Grey Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e14931-c2-eyeglasses.html,Vincent Chase,1700,Medium ?,136 mm,VC E14931,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1151
149932,O0864,TRANS0864,CUST14718,617,4,2024-01-04,Debit Card,Aquacolor Candypack Misty Gray Zero Power Daily,https://www.lenskart.com/aquacolor-misty-gray-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Misty Gray Zero Power Daily,null,null,117
215410,O0866,TRANS0866,CUST23858,965,11,2022-06-04,Debit Card,Black Full Rim Rectangle,https://www.lenskart.com/lenskart-air-la-e16643-c1-eyeglasses.html,Lenskart Air,1700,Medium ?,137 mm,LA E16643,",Eyewear,Eyeglasses,Brands,Lenskart Air Online",with 1 Year Warranty & 14 Day Return,1168
215283,O0885,TRANS0885,CUST47152,513,3,2022-11-19,Credit Card,Black Full Rim Wayfarer,https://www.lenskart.com/john-jacobs-jj-s11766-c6-sunglasses.html,John Jacobs,5000,Medium ?,136 mm,JJ S11766,",Eyewear,Sunglasses,Brands,John Jacobs",with 1 year warranty,3452
149966,O0894,TRANS0894,CUST24295,2231,15,2022-09-29,Cash,Blue Full Rim Wayfarer,https://www.lenskart.com/hooper-hp-e10086-c2-eyeglasses.html,Hooper,1000,8-12 yrs ?,125 mm,HP E10086,",Eyewear,Eyeglasses,Brands,Hooper",with 1 Year Warranty & 14 Day Return,673
146982,O0902,TRANS0902,CUST40793,2003,2,2022-07-26,Credit Card,Gunmetal Rimless Rectangle,https://www.lenskart.com/vincent-chase-vc-e13816-c1-eyeglasses.html,Vincent Chase,1700,Medium ?,137 mm,VC E13816,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1168
147284,O0912,TRANS0912,CUST4161,2003,15,2022-11-19,Cash,Black Yellow Brown Wooden Full Rim Rectangle,https://www.lenskart.com/blue-balck-green-solid-full-rim-rectangle-lenskart-air-clip-on-la-e11413-c4-eyeglasses.html,Lenskart Air,3000,Extra Wide ?,143 mm,LA E11413,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,2053
215328,O0913,TRANS0913,CUST21595,396,16,2023-07-10,Cash,Blue Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e16613-c2-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,145 mm,VC E16613,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1082
149936,O0918,TRANS0918,CUST34926,1306,4,2022-10-15,Cash,Aquacolor Candypack Dusky Brown Zero Power Daily,https://www.lenskart.com/aquacolor-dusky-brown-n-candy-pack-color-lenses-2-lens-box-plano.html,null,169,null,null,Aquacolor Candypack Dusky Brown Zero Power Daily,null,null,107
38749,O0925,TRANS0925,CUST13728,954,8,2023-01-04,Credit Card,Bausch & Lomb Purevision2 HD Monthly Disposable,https://www.lenskart.com/bausch-lomb-purevision2-hd-contact-lenses-6-lens-per-box.html,null,1649,null,null,Bausch & Lomb Purevision2 HD Monthly Disposable,",Eyewear,Contact Lenses,Top Lens Brands,Bausch &amp; Lomb Contact Lenses",null,1147
148023,O0929,TRANS0929,CUST4080,1110,17,2024-01-09,UPI,Black Full Rim Rectangle/ Square,https://www.lenskart.com/vincent-chase-vc-s13969-c1-sunglasses.html,Vincent Chase Polarized,2000,Extra Wide ?,147 mm,VC S13969,",Eyewear,Sunglasses,Brands,Vincent Chase",with 1 year warranty,1244
149604,O0934,TRANS0934,CUST18691,484,7,2023-02-24,Debit Card,Gold Black Full Rim Geometric,https://www.lenskart.com/vincent-chase-vc-e14210-c1-eyeglasses.html,Vincent Chase,1700,Wide ?,140 mm,VC E14210,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1091
38716,O0937,TRANS0937,CUST44311,942,6,2023-10-24,Debit Card,Acuvue Moist Daily Disposable with BC 8.5 10Hrs,https://www.lenskart.com/johnson-johnson-moist-acuvue-30-lenses-box-new.html,null,1895,null,null,Acuvue Moist Daily Disposable with BC 8.5 10Hrs,",Eyewear,Contact Lenses,Top Lens Brands,Johnson &amp;amp; Johnson Lenses",null,1159
218601,O0940,TRANS0940,CUST3893,1166,3,2024-03-09,Credit Card,Aquacolor Candypack Envy Green Zero Power Daily,https://www.lenskart.com/aquacolor-candypack-envy-green-zero-power-daily.html,null,169,null,null,Aquacolor Candypack Envy Green Zero Power Daily,null,null,117
201621,O0947,TRANS0947,CUST12177,1119,8,2023-01-09,Cash,Pink Transparent Full Rim Rectangle,https://www.lenskart.com/vincent-chase-vc-e14974-c2-eyeglasses.html,Vincent Chase,1700,Extra Narrow ?,128 mm,VC E14974,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1066
215391,O0952,TRANS0952,CUST14942,1214,19,2023-06-02,Credit Card,Brown Full Rim Cat Eye,https://www.lenskart.com/vincent-chase-vc-e16666-c2-eyeglasses.html,Vincent Chase,1700,Narrow ?,133 mm,VC E16666,",Eyewear,Eyeglasses,Brands,Vincent Chase",with 1 Year Warranty & 14 Day Return,1162
201389,O0953,TRANS0953,CUST6124,1030,4,2022-05-12,UPI,Gold Black Full Rim Square,https://www.lenskart.com/john-jacobs-jj-e11540-c7-eyeglasses.html,John Jacobs,5000,Medium ?,137 mm,JJ E11540,",Eyewear,Eyeglasses,Brands,John Jacobs",with 1 Year Warranty & 14 Day Return,3370
206722,O0954,TRANS0954,CUST25310,177,15,2023-03-05,Cash,Light Sky Blue Transparent Full Rim Square,https://www.lenskart.com/lenskart-air-la-e15389-c2-eyeglasses.html,Lenskart Air,1700,Wide ?,138 mm,LA E15389,",Eyewear,Eyeglasses,Brands,Lenskart Air",with 1 Year Warranty & 14 Day Return,1147
